P ID,Product ID,Product Type,Quantity,Finished Size,Printed Pages,Stock,Cover,Lamination,1 Working Days,2 Working Days,3-4 Working Days,7-10 Working Days,VAT
49,F25000DLDS350sNL,Flyers,25000,DL,Double Sided,350gsm Silk,NULL,No lamination,461,461,401,381,0
49,F100DLSS350sML,Flyers,100,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,34,34,28,26,20
49,F250DLSS350sML,Flyers,250,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,40,40,34,32,20
49,F500DLSS350sML,Flyers,500,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,51,51,44,41,20
49,F1000DLSS350sML,Flyers,1000,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,55,55,48,45,20
49,F2000DLSS350sML,Flyers,2000,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,78,78,68,63,20
49,F5000DLSS350sML,Flyers,5000,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,163,163,142,132,20
49,F10000DLSS350sML,Flyers,10000,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,319,319,277,264,20
49,F15000DLSS350sML,Flyers,15000,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,464,464,403,383,20
49,F20000DLSS350sML,Flyers,20000,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,604,604,525,499,20
49,F25000DLSS350sML,Flyers,25000,DL,Single Sided,350gsm Silk,NULL,Matt Lamination,754,754,656,624,20
49,F100DLDS350sML,Flyers,100,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,35,35,30,28,20
49,F250DLDS350sML,Flyers,250,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,45,45,37,35,20
49,F500DLDS350sML,Flyers,500,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,59,59,52,49,20
49,F1000DLDS350sML,Flyers,1000,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,68,68,59,55,20
49,F2000DLDS350sML,Flyers,2000,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,96,96,83,77,20
49,F5000DLDS350sML,Flyers,5000,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,178,178,155,144,20
49,F10000DLDS350sML,Flyers,10000,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,327,327,284,270,20
49,F15000DLDS350sML,Flyers,15000,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,497,497,432,411,20
49,F20000DLDS350sML,Flyers,20000,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,645,645,561,533,20
49,F25000DLDS350sML,Flyers,25000,DL,Double Sided,350gsm Silk,NULL,Matt Lamination,806,806,700,665,20
49,F100DLSS350sGL,Flyers,100,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,34,34,28,26,20
49,F250DLSS350sGL,Flyers,250,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,40,40,33,31,20
49,F500DLSS350sGL,Flyers,500,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,50,50,43,40,20
49,F1000DLSS350sGL,Flyers,1000,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,52,52,45,42,20
49,F2000DLSS350sGL,Flyers,2000,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,71,71,62,58,20
49,F5000DLSS350sGL,Flyers,5000,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,146,146,127,118,20
49,F10000DLSS350sGL,Flyers,10000,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,286,286,248,236,20
49,F15000DLSS350sGL,Flyers,15000,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,414,414,360,342,20
49,F20000DLSS350sGL,Flyers,20000,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,537,537,467,444,20
49,F25000DLSS350sGL,Flyers,25000,DL,Single Sided,350gsm Silk,NULL,Gloss Lamination,672,672,584,555,20
49,F100DLDS350sGL,Flyers,100,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,35,35,29,27,20
49,F250DLDS350sGL,Flyers,250,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,44,44,37,35,20
49,F500DLDS350sGL,Flyers,500,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,58,58,51,48,20
49,F1000DLDS350sGL,Flyers,1000,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,65,65,56,52,20
49,F2000DLDS350sGL,Flyers,2000,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,89,89,78,73,20
49,F5000DLDS350sGL,Flyers,5000,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,161,161,140,130,20
49,F10000DLDS350sGL,Flyers,10000,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,294,294,256,244,20
49,F15000DLDS350sGL,Flyers,15000,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,447,447,389,370,20
49,F20000DLDS350sGL,Flyers,20000,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,579,579,504,479,20
49,F25000DLDS350sGL,Flyers,25000,DL,Double Sided,350gsm Silk,NULL,Gloss Lamination,723,723,628,597,20
49,F100DLSS350sSL,Flyers,100,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,36,36,30,28,20
49,F250DLSS350sSL,Flyers,250,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,45,45,37,35,20
49,F500DLSS350sSL,Flyers,500,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,59,59,52,49,20
49,F1000DLSS350sSL,Flyers,1000,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,84,84,73,68,20
49,F2000DLSS350sSL,Flyers,2000,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,135,135,118,110,20
49,F5000DLSS350sSL,Flyers,5000,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,306,306,266,247,20
49,F10000DLSS350sSL,Flyers,10000,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,606,606,527,501,20
49,F15000DLSS350sSL,Flyers,15000,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,894,894,778,740,20
49,F20000DLSS350sSL,Flyers,20000,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,1178,1178,1024,973,20
49,F25000DLSS350sSL,Flyers,25000,DL,Single Sided,350gsm Silk,NULL,Soft-Touch Lamination,1472,1472,1280,1216,20
49,F100DLDS350sSL,Flyers,100,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,37,37,31,29,20
49,F250DLDS350sSL,Flyers,250,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,49,49,41,38,20
49,F500DLDS350sSL,Flyers,500,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,68,68,59,55,20
49,F1000DLDS350sSL,Flyers,1000,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,97,97,84,78,20
49,F2000DLDS350sSL,Flyers,2000,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,153,153,133,124,20
49,F5000DLDS350sSL,Flyers,5000,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,322,322,280,259,20
49,F10000DLDS350sSL,Flyers,10000,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,614,614,534,508,20
49,F15000DLDS350sSL,Flyers,15000,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,928,928,807,767,20
49,F20000DLDS350sSL,Flyers,20000,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,1219,1219,1060,1007,20
49,F25000DLDS350sSL,Flyers,25000,DL,Double Sided,350gsm Silk,NULL,Soft-Touch Lamination,1523,1523,1324,1258,20
49,F100148SS150sNL,Flyers,100,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,20,20,17,16,0
49,F250148SS150sNL,Flyers,250,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,22,22,18,17,0
49,F500148SS150sNL,Flyers,500,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,22,22,19,18,0
49,F1000148SS150sNL,Flyers,1000,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,30,30,26,25,0
49,F2000148SS150sNL,Flyers,2000,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,36,36,31,29,0
49,F5000148SS150sNL,Flyers,5000,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,64,64,56,52,0
49,F10000148SS150sNL,Flyers,10000,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,106,106,92,88,0
49,F15000148SS150sNL,Flyers,15000,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,154,154,134,128,0
49,F20000148SS150sNL,Flyers,20000,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,201,201,175,167,0
49,F25000148SS150sNL,Flyers,25000,148x148mm,Single Sided,150gsm Silk,NULL,No lamination,247,247,215,205,0
49,F100148DS150sNL,Flyers,100,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,20,20,17,16,0
49,F250148DS150sNL,Flyers,250,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,22,22,18,17,0
49,F500148DS150sNL,Flyers,500,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,28,28,24,23,0
49,F1000148DS150sNL,Flyers,1000,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,35,35,30,28,0
49,F2000148DS150sNL,Flyers,2000,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,45,45,39,37,0
49,F5000148DS150sNL,Flyers,5000,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,75,75,65,61,0
49,F10000148DS150sNL,Flyers,10000,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,125,125,109,104,0
49,F15000148DS150sNL,Flyers,15000,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,175,175,152,145,0
49,F20000148DS150sNL,Flyers,20000,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,226,226,197,188,0
49,F25000148DS150sNL,Flyers,25000,148x148mm,Double Sided,150gsm Silk,NULL,No lamination,277,277,241,229,0
49,F100148SS250sNL,Flyers,100,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,24,24,20,19,0
49,F250148SS250sNL,Flyers,250,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,25,25,21,20,0
49,F500148SS250sNL,Flyers,500,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,25,25,22,21,0
49,F1000148SS250sNL,Flyers,1000,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,37,37,32,30,0
49,F2000148SS250sNL,Flyers,2000,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,52,52,45,42,0
49,F5000148SS250sNL,Flyers,5000,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,99,99,86,80,0
49,F10000148SS250sNL,Flyers,10000,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,181,181,157,150,0
49,F15000148SS250sNL,Flyers,15000,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,253,253,220,209,0
49,F20000148SS250sNL,Flyers,20000,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,334,334,291,277,0
49,F25000148SS250sNL,Flyers,25000,148x148mm,Single Sided,250gsm Silk,NULL,No lamination,408,408,354,337,0
49,F100148DS250sNL,Flyers,100,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,24,24,20,19,0
49,F250148DS250sNL,Flyers,250,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,25,25,21,20,0
49,F500148DS250sNL,Flyers,500,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,31,31,27,25,0
49,F1000148DS250sNL,Flyers,1000,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,40,40,35,33,0
49,F2000148DS250sNL,Flyers,2000,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,55,55,48,45,0
49,F5000148DS250sNL,Flyers,5000,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,108,108,94,87,0
49,F10000148DS250sNL,Flyers,10000,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,202,202,176,168,0
49,F15000148DS250sNL,Flyers,15000,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,281,281,244,232,0
49,F20000148DS250sNL,Flyers,20000,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,370,370,322,306,0
49,F25000148DS250sNL,Flyers,25000,148x148mm,Double Sided,250gsm Silk,NULL,No lamination,450,450,391,372,0
49,F100148SS250sML,Flyers,100,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,32,32,27,25,20
49,F250148SS250sML,Flyers,250,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,38,38,32,30,20
49,F500148SS250sML,Flyers,500,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,46,46,40,37,20
49,F1000148SS250sML,Flyers,1000,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,58,58,50,47,20
49,F2000148SS250sML,Flyers,2000,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,90,90,78,73,20
49,F5000148SS250sML,Flyers,5000,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,187,187,163,151,20
49,F10000148SS250sML,Flyers,10000,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,354,354,308,293,20
49,F15000148SS250sML,Flyers,15000,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,509,509,443,421,20
49,F20000148SS250sML,Flyers,20000,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,676,676,588,559,20
49,F25000148SS250sML,Flyers,25000,148x148mm,Single Sided,250gsm Silk,NULL,Matt Lamination,833,833,724,688,20
49,F100148DS250sML,Flyers,100,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,32,32,27,25,20
49,F250148DS250sML,Flyers,250,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,38,38,32,30,20
49,F500148DS250sML,Flyers,500,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,53,53,46,43,20
49,F1000148DS250sML,Flyers,1000,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,62,62,54,50,20
49,F2000148DS250sML,Flyers,2000,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,94,94,82,76,20
49,F5000148DS250sML,Flyers,5000,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,199,199,173,161,20
49,F10000148DS250sML,Flyers,10000,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,380,380,331,315,20
49,F15000148DS250sML,Flyers,15000,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,565,565,491,467,20
49,F20000148DS250sML,Flyers,20000,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,746,746,649,617,20
49,F25000148DS250sML,Flyers,25000,148x148mm,Double Sided,250gsm Silk,NULL,Matt Lamination,917,917,797,758,20
49,F100148SS250sGL,Flyers,100,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,32,32,26,25,20
49,F250148SS250sGL,Flyers,250,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,37,37,31,29,20
49,F500148SS250sGL,Flyers,500,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,44,44,38,36,20
49,F1000148SS250sGL,Flyers,1000,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,53,53,46,43,20
49,F2000148SS250sGL,Flyers,2000,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,80,80,70,65,20
49,F5000148SS250sGL,Flyers,5000,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,165,165,143,133,20
49,F10000148SS250sGL,Flyers,10000,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,308,308,268,255,20
49,F15000148SS250sGL,Flyers,15000,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,441,441,383,364,20
49,F20000148SS250sGL,Flyers,20000,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,585,585,508,483,20
49,F25000148SS250sGL,Flyers,25000,148x148mm,Single Sided,250gsm Silk,NULL,Gloss Lamination,718,718,625,594,20
49,F100148DS250sGL,Flyers,100,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,32,32,26,25,20
49,F250148DS250sGL,Flyers,250,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,37,37,31,29,20
49,F500148DS250sGL,Flyers,500,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,51,51,44,41,20
49,F1000148DS250sGL,Flyers,1000,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,57,57,50,47,20
49,F2000148DS250sGL,Flyers,2000,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,85,85,74,69,20
49,F5000148DS250sGL,Flyers,5000,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,176,176,153,142,20
49,F10000148DS250sGL,Flyers,10000,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,335,335,291,277,20
49,F15000148DS250sGL,Flyers,15000,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,490,490,426,405,20
49,F20000148DS250sGL,Flyers,20000,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,647,647,562,534,20
49,F25000148DS250sGL,Flyers,25000,148x148mm,Double Sided,250gsm Silk,NULL,Gloss Lamination,793,793,689,655,20
49,F100148SS250sSL,Flyers,100,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,34,34,29,27,20
49,F250148SS250sSL,Flyers,250,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,44,44,37,35,20
49,F500148SS250sSL,Flyers,500,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,57,57,50,47,20
49,F1000148SS250sSL,Flyers,1000,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,98,98,85,79,20
49,F2000148SS250sSL,Flyers,2000,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,169,169,147,136,20
49,F5000148SS250sSL,Flyers,5000,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,386,386,336,311,20
49,F10000148SS250sSL,Flyers,10000,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,752,752,654,622,20
49,F15000148SS250sSL,Flyers,15000,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,1106,1106,961,913,20
49,F20000148SS250sSL,Flyers,20000,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,1471,1471,1279,1216,20
49,F25000148SS250sSL,Flyers,25000,148x148mm,Single Sided,250gsm Silk,NULL,Soft-Touch Lamination,1827,1827,1588,1509,20
49,F100148DS250sSL,Flyers,100,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,34,34,29,27,20
49,F250148DS250sSL,Flyers,250,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,44,44,37,35,20
49,F500148DS250sSL,Flyers,500,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,64,64,56,52,20
49,F1000148DS250sSL,Flyers,1000,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,102,102,89,83,20
49,F2000148DS250sSL,Flyers,2000,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,173,173,151,140,20
49,F5000148DS250sSL,Flyers,5000,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,397,397,345,320,20
49,F10000148DS250sSL,Flyers,10000,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,778,778,676,643,20
49,F15000148DS250sSL,Flyers,15000,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,1210,1210,1053,1001,20
49,F20000148DS250sSL,Flyers,20000,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,1607,1607,1398,1329,20
49,F25000148DS250sSL,Flyers,25000,148x148mm,Double Sided,250gsm Silk,NULL,Soft-Touch Lamination,1993,1993,1733,1647,20
49,F100148SS350sNL,Flyers,100,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,26,26,22,21,0
49,F250148SS350sNL,Flyers,250,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,28,28,23,22,0
49,F500148SS350sNL,Flyers,500,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,29,29,25,24,0
49,F1000148SS350sNL,Flyers,1000,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,47,47,41,38,0
49,F2000148SS350sNL,Flyers,2000,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,70,70,61,57,0
49,F5000148SS350sNL,Flyers,5000,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,140,140,122,113,0
49,F10000148SS350sNL,Flyers,10000,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,268,268,233,222,0
49,F15000148SS350sNL,Flyers,15000,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,352,352,306,291,0
49,F20000148SS350sNL,Flyers,20000,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,469,469,408,388,0
49,F25000148SS350sNL,Flyers,25000,148x148mm,Single Sided,350gsm Silk,NULL,No lamination,578,578,503,478,0
49,F100148DS350sNL,Flyers,100,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,26,26,22,21,0
49,F250148DS350sNL,Flyers,250,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,28,28,23,22,0
49,F500148DS350sNL,Flyers,500,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,33,33,29,27,0
49,F1000148DS350sNL,Flyers,1000,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,47,47,41,38,0
49,F2000148DS350sNL,Flyers,2000,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,78,78,68,63,0
49,F5000148DS350sNL,Flyers,5000,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,152,152,132,123,0
49,F10000148DS350sNL,Flyers,10000,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,282,282,245,233,0
49,F15000148DS350sNL,Flyers,15000,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,387,387,337,321,0
49,F20000148DS350sNL,Flyers,20000,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,515,515,448,426,0
49,F25000148DS350sNL,Flyers,25000,148x148mm,Double Sided,350gsm Silk,NULL,No lamination,634,634,551,524,0
49,F100148SS350sML,Flyers,100,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,35,35,29,27,20
49,F250148SS350sML,Flyers,250,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,41,41,34,32,20
49,F500148SS350sML,Flyers,500,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,50,50,43,40,20
49,F1000148SS350sML,Flyers,1000,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,70,70,61,57,20
49,F2000148SS350sML,Flyers,2000,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,112,112,97,90,20
49,F5000148SS350sML,Flyers,5000,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,237,237,206,191,20
49,F10000148SS350sML,Flyers,10000,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,459,459,399,380,20
49,F15000148SS350sML,Flyers,15000,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,628,628,546,519,20
49,F20000148SS350sML,Flyers,20000,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,838,838,729,693,20
49,F25000148SS350sML,Flyers,25000,148x148mm,Single Sided,350gsm Silk,NULL,Matt Lamination,1038,1038,902,857,20
49,F100148DS350sML,Flyers,100,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,35,35,29,27,20
49,F250148DS350sML,Flyers,250,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,41,41,34,32,20
49,F500148DS350sML,Flyers,500,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,55,55,48,45,20
49,F1000148DS350sML,Flyers,1000,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,70,70,61,57,20
49,F2000148DS350sML,Flyers,2000,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,121,121,106,99,20
49,F5000148DS350sML,Flyers,5000,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,251,251,218,202,20
49,F10000148DS350sML,Flyers,10000,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,476,476,414,394,20
49,F15000148DS350sML,Flyers,15000,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,693,693,602,572,20
49,F20000148DS350sML,Flyers,20000,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,920,920,800,760,20
49,F25000148DS350sML,Flyers,25000,148x148mm,Double Sided,350gsm Silk,NULL,Matt Lamination,1137,1137,989,940,20
49,F100148SS350sGL,Flyers,100,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,35,35,29,27,20
49,F250148SS350sGL,Flyers,250,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,40,40,34,32,20
49,F500148SS350sGL,Flyers,500,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,48,48,42,39,20
49,F1000148SS350sGL,Flyers,1000,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,66,66,57,53,20
49,F2000148SS350sGL,Flyers,2000,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,103,103,89,83,20
49,F5000148SS350sGL,Flyers,5000,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,214,214,186,173,20
49,F10000148SS350sGL,Flyers,10000,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,413,413,359,342,20
49,F15000148SS350sGL,Flyers,15000,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,560,560,487,463,20
49,F20000148SS350sGL,Flyers,20000,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,746,746,649,617,20
49,F25000148SS350sGL,Flyers,25000,148x148mm,Single Sided,350gsm Silk,NULL,Gloss Lamination,923,923,803,763,20
49,F100148DS350sGL,Flyers,100,148x148mm,Double Sided,350gsm Silk,NULL,Gloss Lamination,35,35,29,27,20
49,F250148DS350sGL,Flyers,250,148x148mm,Double Sided,350gsm Silk,NULL,Gloss Lamination,40,40,34,32,20
49,F500148DS350sGL,Flyers,500,148x148mm,Double Sided,350gsm Silk,NULL,Gloss Lamination,54,54,47,44,20
49,F1000148DS350sGL,Flyers,1000,148x148mm,Double Sided,350gsm Silk,NULL,Gloss Lamination,66,66,57,53,20
49,F2000148DS350sGL,Flyers,2000,148x148mm,Double Sided,350gsm Silk,NULL,Gloss Lamination,112,112,98,91,20
49,F5000148DS350sGL,Flyers,5000,148x148mm,Double Sided,350gsm Silk,NULL,Gloss Lamination,228,228,198,184,20
49,F10000148DS350sGL,Flyers,10000,148x148mm,Double Sided,350gsm Silk,NULL,Gloss Lamination,430,430,374,356,20
